Anio,Nommodalidad,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Valorproduccion,Rendimiento,Precio,Mes,share_mes,Frecuencia,TipoDato,Fecha
1998,Temporal,55.0,55.0,0.0,16.633954206443384,45467.41676743441,0.3024355310262434,2733.4100000000003,3,0.04086966635489775,Mensual,Estimado,1998-03-01
1998,Riego,540.0,535.0,0.0,59.077787330848864,238061.0333841352,0.11042577071186703,4029.62,4,0.012904715450163579,Mensual,Estimado,1998-04-01
1998,Temporal,55.0,55.0,0.0,5.252219188216577,14356.468451263074,0.09549489433121049,2733.4100000000003,4,0.012904715450163579,Mensual,Estimado,1998-04-01
1998,Riego,540.0,535.0,0.0,78.33988464083865,315679.96594641625,0.14642969091745542,4029.6200000000003,5,0.017112250904508224,Mensual,Estimado,1998-05-01
1998,Temporal,55.0,55.0,0.0,6.964686118134847,19037.342682170976,0.12663065669336085,2733.4100000000003,5,0.017112250904508224,Mensual,Estimado,1998-05-01
1998,Riego,540.0,535.0,0.0,72.01835452074432,290206.6017438817,0.1346137467677464,4029.6199999999994,6,0.015731401162242097,Mensual,Estimado,1998-06-01
1998,Temporal,55.0,55.0,0.0,6.402680273032534,17501.15028510986,0.11641236860059152,2733.4100000000003,6,0.015731401162242097,Mensual,Estimado,1998-06-01
1998,Riego,540.0,535.0,0.0,75.21359886304228,303082.2222504924,0.14058616609914446,4029.62,7,0.016429357549812642,Mensual,Estimado,1998-07-01
1998,Temporal,55.0,55.0,0.0,6.686748522773745,18277.625279634984,0.12157724586861354,2733.4100000000003,7,0.016429357549812642,Mensual,Estimado,1998-07-01
1998,Riego,540.0,535.0,0.0,62.95424377818737,253681.67981345937,0.11767148369754649,4029.62,8,0.013751473083920352,Mensual,Estimado,1998-08-01
1998,Temporal,55.0,55.0,0.0,5.5968495451555835,15298.484515223725,0.10176090082101061,2733.4100000000003,8,0.013751473083920352,Mensual,Estimado,1998-08-01
1998,Riego,540.0,535.0,0.0,50.7224721191331,204392.28810070112,0.09480835910118336,4029.62,9,0.011079613831178047,Mensual,Estimado,1998-09-01
1998,Temporal,55.0,55.0,0.0,4.509402829289465,12326.046787608118,0.08198914235071755,2733.4100000000003,9,0.011079613831178047,Mensual,Estimado,1998-09-01
1998,Riego,540.0,535.0,0.0,53.32221000084245,214868.24386359478,0.09966768224456533,4029.6200000000003,10,0.011647490170564101,Mensual,Estimado,1998-10-01
1998,Temporal,55.0,55.0,0.0,4.7405284994195895,12957.808005598501,0.08619142726217435,2733.4100000000003,10,0.011647490170564101,Mensual,Estimado,1998-10-01
1998,Riego,540.0,535.0,0.0,1077.1465692274933,4340491.358290492,2.0133580733224172,4029.6200000000003,11,0.23528758611347605,Mensual,Estimado,1998-11-01
1998,Temporal,55.0,55.0,0.0,95.76204754818475,261756.93838868372,1.7411281372397227,2733.4100000000003,11,0.23528758611347605,Mensual,Estimado,1998-11-01
1998,Riego,540.0,535.0,0.0,958.7939700957912,3863575.357777402,1.792138261861292,4029.6199999999994,12,0.2094351179763633,Mensual,Estimado,1998-12-01
1998,Temporal,55.0,55.0,0.0,85.24009301637986,232996.1226519029,1.5498198730250883,2733.4100000000003,12,0.2094351179763633,Mensual,Estimado,1998-12-01
1999,Riego,494.0,492.0,0.0,962.6066942367145,4602019.520559009,1.9565176712128343,4780.789026413448,1,0.2101302541446659,Mensual,Estimado,1999-01-01
1999,Temporal,112.0,112.0,0.0,206.76817007835126,938336.6498830057,1.8461443756995648,4538.109756097561,1,0.2101302541446659,Mensual,Estimado,1999-01-01
1999,Riego,494.0,492.0,0.0,967.9852403624687,4627733.214855073,1.9674496755334732,4780.789026413447,2,0.21130435284053017,Mensual,Estimado,1999-02-01
1999,Temporal,112.0,112.0,0.0,207.9234831950817,943579.5876093875,1.856459671384658,4538.10975609756,2,0.21130435284053017,Mensual,Estimado,1999-02-01
1999,Riego,494.0,492.0,0.0,237.4765054752263,1135325.0714069747,0.48267582413663884,4780.789026413447,3,0.05183944673111249,Mensual,Estimado,1999-03-01
1999,Temporal,112.0,112.0,0.0,51.010015583414685,231489.04937778282,0.45544656770905967,4538.109756097561,3,0.05183944673111249,Mensual,Estimado,1999-03-01
1999,Riego,494.0,492.0,0.0,44.274622236182694,211667.62813534302,0.08998906958573719,4780.789026413448,4,0.009664837859895808,Mensual,Estimado,1999-04-01
1999,Temporal,112.0,112.0,0.0,9.510200454137475,43158.33346336473,0.08491250405479889,4538.109756097561,4,0.009664837859895808,Mensual,Estimado,1999-04-01
1999,Riego,494.0,492.0,0.0,50.49267996740848,241394.85030239256,0.10262739830774081,4780.789026413448,5,0.011022196019953827,Mensual,Estimado,1999-05-01
1999,Temporal,112.0,112.0,0.0,10.845840883634565,49219.61632710381,0.09683786503245148,4538.10975609756,5,0.011022196019953827,Mensual,Estimado,1999-05-01
1999,Riego,494.0,492.0,0.0,44.0687262848176,210683.28303047383,0.08957058187971056,4780.789026413448,6,0.0096198922254568,Mensual,Estimado,1999-06-01
1999,Temporal,112.0,112.0,0.0,9.465973949849491,42957.628732777346,0.0845176245522276,4538.109756097561,6,0.0096198922254568,Mensual,Estimado,1999-06-01
1999,Riego,494.0,492.0,0.0,37.12925575795979,177507.13848655246,0.07546596698772315,4780.789026413448,7,0.008105054738694563,Mensual,Estimado,1999-07-01
1999,Temporal,112.0,112.0,0.0,7.97537386287545,36193.12193564057,0.07120869520424508,4538.109756097561,7,0.008105054738694563,Mensual,Estimado,1999-07-01
1999,Riego,494.0,492.0,0.0,53.66270065257669,256550.05040754838,0.10907052978165993,4780.789026413448,8,0.011714189184146843,Mensual,Estimado,1999-08-01
1999,Temporal,112.0,112.0,0.0,11.526762157200494,52309.71180180773,0.1029175192607187,4538.109756097561,8,0.011714189184146843,Mensual,Estimado,1999-08-01
1999,Riego,494.0,492.0,0.0,40.58131504820546,194010.70565988758,0.0824823476589542,4780.789026413448,9,0.008858614941760634,Mensual,Estimado,1999-09-01
1999,Temporal,112.0,112.0,0.0,8.716877102692465,39558.14502243211,0.07782925984546843,4538.10975609756,9,0.008858614941760634,Mensual,Estimado,1999-09-01
1999,Riego,494.0,492.0,0.0,43.3504213526024,207249.21869292072,0.08811061250528944,4780.789026413447,10,0.009463091323423357,Mensual,Estimado,1999-10-01
1999,Temporal,112.0,112.0,0.0,9.311681862248584,42257.434304747,0.0831400166272195,4538.109756097561,10,0.009463091323423357,Mensual,Estimado,1999-10-01
1999,Riego,494.0,492.0,0.0,1229.6615128157814,5878752.266672646,2.499312017918255,4780.789026413447,11,0.2684264380737353,Mensual,Estimado,1999-11-01
1999,Temporal,112.0,112.0,0.0,264.13161506455555,1198658.2592182648,2.358317991647817,4538.10975609756,11,0.2684264380737353,Mensual,Estimado,1999-11-01
1999,Riego,494.0,492.0,0.0,869.710325810056,4157901.5817911797,1.7677039142480813,4780.789026413448,12,0.18985163191662432,Mensual,Estimado,1999-12-01
1999,Temporal,112.0,112.0,0.0,186.81400580595835,847782.4623236859,1.6679821946960567,4538.10975609756,12,0.18985163191662432,Mensual,Estimado,1999-12-01
2000,Riego,556.0,521.0,0.0,1002.9033896410833,5125084.338700325,1.924958521384037,5110.247299627214,1,0.23366807773557394,Mensual,Estimado,2000-01-01
