Fecha,Anio,Sembrada,Cosechada,Rendimiento,helada_2016_lag2,helada_2016_lag3,sequia_2020_2022,Mes_Sin,Mes_Cos
1999-06-01,0.1071428571428612,0.0054474560186388,0.0878304885467168,0.8053296670654009,0.0,0.0,0.0,0.5000000000000001,0.0
1999-07-01,0.1071428571428612,0.0054474560186388,0.0878304885467168,0.8053296670654009,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
1999-08-01,0.1071428571428612,0.0054474560186388,0.0878304885467168,0.8053296670654009,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
1999-09-01,0.1071428571428612,0.0054474560186388,0.0878304885467168,0.8053296670654009,0.0,0.0,0.0,0.0,0.4999999999999999
1999-10-01,0.1071428571428612,0.0054474560186388,0.0878304885467168,0.8053296670654009,0.0,0.0,0.0,0.0669872981077807,0.75
1999-11-01,0.1071428571428612,0.0054474560186388,0.0878304885467168,0.8053296670654009,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
1999-12-01,0.1071428571428612,0.0054474560186388,0.0878304885467168,0.8053296670654009,0.0,0.0,0.0,0.4999999999999999,1.0
2000-01-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.75,0.9330127018922194
2000-02-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.9330127018922192,0.75
2000-03-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,1.0,0.5
2000-04-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2000-05-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.75,0.0669872981077806
2000-06-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.5000000000000001,0.0
2000-07-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2000-08-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2000-09-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.0,0.4999999999999999
2000-10-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.0669872981077807,0.75
2000-11-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2000-12-01,0.142857142857153,0.02821734017676,0.0971498029057101,0.7699350610772917,0.0,0.0,0.0,0.4999999999999999,1.0
2001-01-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.75,0.9330127018922194
2001-02-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.9330127018922192,0.75
2001-03-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,1.0,0.5
2001-04-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2001-05-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.75,0.0669872981077806
2001-06-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.5000000000000001,0.0
2001-07-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2001-08-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2001-09-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.0,0.4999999999999999
2001-10-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.0669872981077807,0.75
2001-11-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2001-12-01,0.1785714285714306,0.016079022434459,0.0943768867750958,0.710687568445022,0.0,0.0,0.0,0.4999999999999999,1.0
2002-01-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.75,0.9330127018922194
2002-02-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.9330127018922192,0.75
2002-03-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,1.0,0.5
2002-04-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2002-05-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.75,0.0669872981077806
2002-06-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.5000000000000001,0.0
2002-07-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2002-08-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2002-09-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.0,0.4999999999999999
2002-10-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.0669872981077807,0.75
2002-11-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2002-12-01,0.2142857142857224,0.0461513904078589,0.101121286499224,0.729923767351603,0.0,0.0,0.0,0.4999999999999999,1.0
2003-01-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.75,0.9330127018922194
2003-02-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.9330127018922192,0.75
2003-03-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,1.0,0.5
2003-04-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2003-05-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.75,0.0669872981077806
2003-06-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.5000000000000001,0.0
2003-07-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2003-08-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2003-09-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.0,0.4999999999999999
2003-10-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.0669872981077807,0.75
2003-11-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2003-12-01,0.25,0.0402360729419547,0.0953033433076551,0.711000861425817,0.0,0.0,0.0,0.4999999999999999,1.0
2004-01-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.75,0.9330127018922194
2004-02-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.9330127018922192,0.75
2004-03-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,1.0,0.5
2004-04-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2004-05-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.75,0.0669872981077806
2004-06-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.5000000000000001,0.0
2004-07-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2004-08-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2004-09-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.0,0.4999999999999999
2004-10-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.0669872981077807,0.75
2004-11-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2004-12-01,0.2857142857142918,0.0025864215561846,0.0,0.7744250322208264,0.0,0.0,0.0,0.4999999999999999,1.0
2005-01-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.75,0.9330127018922194
2005-02-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.9330127018922192,0.75
2005-03-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,1.0,0.5
2005-04-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2005-05-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.75,0.0669872981077806
2005-06-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.5000000000000001,0.0
2005-07-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2005-08-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2005-09-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.0,0.4999999999999999
2005-10-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.0669872981077807,0.75
2005-11-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2005-12-01,0.3214285714285694,0.2612530797520483,0.1587207361427842,0.6648894463004771,0.0,0.0,0.0,0.4999999999999999,1.0
2006-01-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.75,0.9330127018922194
2006-02-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.9330127018922192,0.75
2006-03-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,1.0,0.5
2006-04-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2006-05-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.75,0.0669872981077806
2006-06-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.5000000000000001,0.0
2006-07-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2006-08-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2006-09-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.0,0.4999999999999999
2006-10-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.0669872981077807,0.75
2006-11-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2006-12-01,0.3571428571428612,0.3028385317937441,0.1795858439851169,0.6800425364494187,0.0,0.0,0.0,0.4999999999999999,1.0
2007-01-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.75,0.9330127018922194
2007-02-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.9330127018922192,0.75
2007-03-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,1.0,0.5
2007-04-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2007-05-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.75,0.0669872981077806
2007-06-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.5000000000000001,0.0
2007-07-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2007-08-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2007-09-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.0,0.4999999999999999
2007-10-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.0669872981077807,0.75
2007-11-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2007-12-01,0.392857142857153,0.4086524324165985,0.2912750141478347,0.9105256317075234,0.0,0.0,0.0,0.4999999999999999,1.0
2008-01-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.75,0.9330127018922194
2008-02-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.9330127018922192,0.75
2008-03-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,1.0,0.5
2008-04-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2008-05-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.75,0.0669872981077806
2008-06-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.5000000000000001,0.0
2008-07-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2008-08-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2008-09-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.0,0.4999999999999999
2008-10-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.0669872981077807,0.75
2008-11-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2008-12-01,0.4285714285714306,0.4180315792063851,0.3621627050128055,0.798975314268296,0.0,0.0,0.0,0.4999999999999999,1.0
2009-01-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.75,0.9330127018922194
2009-02-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.9330127018922192,0.75
2009-03-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,1.0,0.5
2009-04-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2009-05-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.75,0.0669872981077806
2009-06-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.5000000000000001,0.0
2009-07-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2009-08-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2009-09-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.0,0.4999999999999999
2009-10-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.0669872981077807,0.75
2009-11-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2009-12-01,0.4642857142857224,0.7290887136618582,0.5521511817523824,0.6834822112582484,0.0,0.0,0.0,0.4999999999999999,1.0
2010-01-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.75,0.9330127018922194
2010-02-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.9330127018922192,0.75
2010-03-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,1.0,0.5
2010-04-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2010-05-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.75,0.0669872981077806
2010-06-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.5000000000000001,0.0
2010-07-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2010-08-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2010-09-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.0,0.4999999999999999
2010-10-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.0669872981077807,0.75
2010-11-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2010-12-01,0.5,0.8972520865667167,0.858902621892117,0.6846407948450013,0.0,0.0,0.0,0.4999999999999999,1.0
2011-01-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.75,0.9330127018922194
2011-02-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.9330127018922192,0.75
2011-03-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,1.0,0.5
2011-04-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2011-05-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.75,0.0669872981077806
2011-06-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.5000000000000001,0.0
2011-07-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2011-08-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2011-09-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.0,0.4999999999999999
2011-10-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.0669872981077807,0.75
2011-11-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2011-12-01,0.5357142857142918,0.9937390095692964,1.0,0.4808349011985866,0.0,0.0,0.0,0.4999999999999999,1.0
2012-01-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.75,0.9330127018922194
2012-02-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.9330127018922192,0.75
2012-03-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,1.0,0.5
2012-04-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.9330127018922194,0.2500000000000001
2012-05-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.75,0.0669872981077806
2012-06-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.5000000000000001,0.0
2012-07-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.2500000000000001,0.0669872981077805
2012-08-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.0669872981077808,0.2499999999999997
2012-09-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.0,0.4999999999999999
2012-10-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.0669872981077807,0.75
2012-11-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.2499999999999997,0.9330127018922192
2012-12-01,0.5714285714285694,1.0,0.9859210475111666,0.5033036688179837,0.0,0.0,0.0,0.4999999999999999,1.0
2013-01-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.75,0.9330127018922194
2013-02-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,0.9330127018922192,0.75
2013-03-01,0.6071428571428612,0.5306183926146427,0.5655860948327174,0.0902681804959628,0.0,0.0,0.0,1.0,0.5
